ID,Year,S,varS,N,varN,SsqrtN,PIE,DomMc,expShannon,Chao,Chao2
119,1983,56,16.47476262,34470.5,763205.7752,0.302697949,0.862926625,0.424210534,10.84731686,64.5,61.5
119,1984,59,13.49091898,28351.5,293552.3599,0.351510343,0.853873427,0.470049267,11.02505414,69.1,66
119,1985,54,12.95646847,28544.5,669868.2046,0.317518386,0.872710475,0.401201434,11.62491826,65.91666667,62.1
119,1986,54,13.64903846,31769.5,569998.1142,0.306194402,0.802937945,0.541852682,9.381525817,60.25,58.31428571
119,1987,55,12.14289282,27195.5,557734.3895,0.335246362,0.856899312,0.450338125,11.00155223,64,60.75
119,1988,53,9.489820201,27382.5,474582.3386,0.32013345,0.87832741,0.399170381,12.49333014,60.125,58
119,1989,55,13.86082681,35346.5,1356497.979,0.287037459,0.852479836,0.463752925,10.63773958,60.4047619,59.07142857
119,1990,53.5,11.67226893,31182,918683.189,0.295524979,0.877361855,0.401280196,12.6056044,60.5,58
119,1991,61,15.19488634,37801.5,1789846.231,0.313287211,0.872393379,0.419717424,12.81657214,68,64.975
119,1992,57,11.55148411,32749,2236527.239,0.315586798,0.821753162,0.502250724,10.04965068,65.16666667,62.46428571
119,1993,59.5,13.19937087,30448,718288.034,0.340325323,0.885363319,0.394975119,13.77603726,67.08333333,65
119,1994,64,17.3354026,29147,516674.7036,0.375444207,0.880996334,0.392879411,13.21569671,75.86458333,72.75
119,1995,72,18.70290767,40180.5,1602091.999,0.358586802,0.878741881,0.406168047,13.18587367,85.66666667,82
119,1996,72,14.70824519,38904,1500175.015,0.369189816,0.856126946,0.451471601,11.54964795,85.66666667,81.6875
119,1997,71.5,15.09373781,32716.5,543261.613,0.397594157,0.902751551,0.351441268,16.18163318,83.75,79.5
119,1998,72.5,17.16537781,31364,1159605.331,0.405866564,0.872209128,0.428414609,12.82981988,81.64285714,79.07142857
119,1999,73,16.32863312,54935.5,2550543.859,0.317867805,0.852456398,0.446293918,11.02385519,90.20833333,85.625
119,2000,71,16.18421442,52676,2222810.63,0.308876723,0.851296376,0.459589825,11.1012011,80.1625,77.5
119,2001,70,19.07365419,48977,2122677.101,0.319512415,0.847500483,0.462977897,10.56667263,81,78.25
119,2002,71,15.34192667,37876,1472181,0.367184473,0.859092452,0.445276555,11.43400955,81.39583333,79
119,2003,73,15.19315975,35482,924842.0697,0.38697549,0.842261769,0.479544407,10.60436959,86.83333333,83
119,2004,64,15.24054289,47218.5,2487000.637,0.293568062,0.828085818,0.496118494,9.017731369,73.08333333,69.83333333
119,2005,73,17.58934972,32877.5,980860.5149,0.403253311,0.854597901,0.46184222,11.63473912,82.48809524,80
119,2006,72,20.51488253,40934.5,1017579.549,0.351681906,0.831100047,0.507206013,10.22297196,85.2,81.66666667
119,2007,74,21.30102134,35394,1333863.74,0.381849718,0.845347114,0.470982906,10.81866714,86,84.1
119,2008,77,16.16324323,53841.5,4193968.668,0.324446703,0.801764616,0.558230904,8.578284414,87.08333333,84.74107143
119,2009,72,16.03743169,50245,5230082.951,0.321670768,0.792905914,0.566643289,8.39033181,86,82.26666667
119,2010,42,14.91061361,20844,747911.9575,0.290855782,0.808592105,0.558189897,7.986553681,44.66666667,43.5
120,2002,44,11.11092635,962,105.0561494,1.409648034,0.885295993,0.428528061,15.525843,49.04166667,47.375
120,2003,91.5,18.74509804,1542,232.2832726,2.330344373,0.957462723,0.163326431,36.17903878,106.3928571,104.7179487
120,2004,64,10.44065075,1317,204.8925089,1.76698355,0.94276888,0.194242132,25.20532443,82.91666667,79.8
120,2005,97,22.05334934,1994,447.3033285,2.188613763,0.951166649,0.187741587,33.27957713,114.2582721,112.75
120,2006,107,39.83593074,2328,667.5893673,2.175909346,0.95709147,0.170815968,37.37048506,130.0400641,127.1004902
120,2007,96,18.53720294,2108,395.4022436,2.081211427,0.930830059,0.24944711,26.077754,137.3479167,133.0357143
120,2008,47,7.36427623,1071.5,211.3718431,1.411885119,0.918960699,0.254724706,17.14403031,65.0625,60.38333333
121,2001,39,2.774164054,769,227.8182126,1.392380605,0.883149635,0.414488295,14.04010304,44.3,43.21328671
121,2002,50,1.573667285,1072,843.4359162,1.524512563,0.870456017,0.428037224,13.8065109,64.94444444,62.35416667
121,2006,48,1.425268455,636,144.6989292,1.935399536,0.897482365,0.376003908,16.6971312,65.775,61.75
121,2010,48.5,1.794942996,812.5,234.9141758,1.664731295,0.920713016,0.306341226,19.4998512,59.1,56.38333333
122,2008,46,66.57122463,7936,146659.6658,0.514298944,0.882103098,0.391643833,13.33639432,50.66666667,48.5
122,2009,83.5,68.78669951,2378.5,3568.241954,1.714779216,0.956307236,0.187799236,34.23688949,99.41944444,97.05555556
122,2010,98.5,99.89039409,3864.5,19345.23453,1.593948918,0.928350695,0.289879425,26.37817923,117.6,115.4107143
123,2000,71,26.03772509,133880.425,12389629.94,0.196348901,0.772453971,0.636364367,7.686102264,75.125,74
123,2003,83,19.28708725,271907.635,19922680.16,0.159952447,0.79756823,0.55070538,8.095548177,89.0625,86.58333333
123,2001,82,31.44668546,157757.73,7361924.855,0.206993707,0.83898347,0.490492787,10.49928145,92.14583333,87.5
123,2002,82,26.62867297,359678.795,74865199.9,0.138589997,0.806273375,0.544152536,8.212324765,92.20833333,87.875
123,2007,87,20.71384511,297984.31,21304821.17,0.157969212,0.826262925,0.503163077,8.753715171,92.58333333,91.21428571
123,2008,95,19.63843158,414438.935,37360883.06,0.14777839,0.801246842,0.58284078,8.160089578,108.8125,104.3392857
123,2004,86,22.29636105,300137.425,36872452.56,0.155017892,0.776097358,0.612233195,7.164306002,94,90.95833333
123,2005,86,21.17570069,329040.495,32485367.26,0.149464443,0.824331359,0.500611597,8.554461895,91.08333333,89
123,2006,92,21.21768974,402439.64,53758544.4,0.14449674,0.794623312,0.551250547,7.009928818,104.3333333,101.3
123,2009,89,19.67827134,449767.555,41082533.15,0.132735766,0.80742916,0.545269839,7.985395389,99.83333333,95.8
124,1903,147,309.005074,354.5,306.6421569,7.848889296,0.992459174,0.046058945,117.4045265,225.3327243,222.9583333
124,1904,193,511.8327313,455.5,522.9619883,8.919384702,0.993834132,0.0394961,149.4150583,288.9432773,285.5773125
124,1905,211.5,655.6593782,504,663.4707602,9.435273386,0.994652908,0.033883199,167.5605085,321.1931818,317.6525745
124,1906,27,23.24358974,48,23.48443223,3.665083331,0.967344574,0.189655172,23.21198148,38.39444444,36
124,1907,89,145.4239401,133,146.6005332,7.513117733,0.991524321,0.080501152,75.68935088,182.4460784,175
124,1908,4,0.151515152,14,0.151515152,1.109400392,0.612990196,0.818181818,2.930401147,6,5
124,1909,46,64.32389706,114,64.32389706,4.263518574,0.976989521,0.111111111,37.99657949,63.85833333,61.55
125,1988,21,3.139815751,3544.5,3717.747456,0.361317698,0.764158383,0.601944913,5.240142417,28.125,25.33333333
125,1989,20,3.818545229,2321,2005.374358,0.425089349,0.773300473,0.57631145,5.643582739,24.66666667,23
125,1990,31,7.425551885,6823.5,34121.38464,0.363057892,0.772693625,0.604353892,6.087572477,41.66666667,38
125,1991,33,10.71844619,8796,47946.68245,0.350150403,0.789626335,0.542435111,6.568601259,47.58333333,42.33333333
125,1992,31,11.55923204,6820.5,32754.84993,0.369656073,0.811859928,0.517416291,7.37882892,38,34.41666667
125,1994,38,9.674828222,6779,25009.62667,0.467146621,0.803249952,0.524399663,6.9712605,45.57142857,43.83333333
125,1995,33,8.75122449,6352,23677.94238,0.404685051,0.790159018,0.565594997,6.494536356,39.16666667,37.425
125,1996,28,6.839124683,4622,12573.02433,0.412328882,0.80454799,0.537806398,6.814498679,33.14583333,31
125,1997,31,6.186644142,4331.5,14739.09939,0.470956838,0.796779305,0.543237007,6.830360366,38.41666667,36.25
125,1998,33,5.995381998,4051.5,8809.666314,0.51717875,0.795288834,0.549804707,6.907861554,47.125,43
125,1999,31,7.7245068,6413,26145.87699,0.390063965,0.758170192,0.606938417,5.664514078,45.5,41.375
125,2000,29,5.655533945,4815,11771.56721,0.413153674,0.776725108,0.572932886,6.085350603,38,35.83333333
126,1973,83,66.9789916,1311,8815.97076,2.303229514,0.916898608,0.340565492,23.9236427,106.9133523,104
126,1974,156,217.0541897,6014,84067.46447,2.047660503,0.956125193,0.211037496,40.90533678,189.0347222,186.7516447
126,1975,133.5,143.7860073,5288.5,130872.841,1.878976594,0.880445024,0.408124045,19.52131978,176.115625,172.8865546
126,1976,120,91.03189065,2726,74594.86932,2.178498865,0.938170141,0.281351671,32.96198545,158.13125,154.2727273
126,1977,159,167.7817029,3735.5,70412.45908,2.522431923,0.919328786,0.325990266,34.2633568,193.3330745,190.7158333
126,1978,129,120.8910819,4002,109911.1324,2.005158585,0.902657572,0.363406593,20.85744067,180.7434211,176.8235294
126,1979,101,153.8194444,2462,33681.53234,2.024672291,0.812577811,0.49050487,14.91030702,143.2622378,138.2019231
126,1980,78,96.6003268,1523.5,18405.91176,1.992463631,0.889109901,0.365701714,19.33032046,104.0178571,102.3666667
127,1981,17,4.757142857,1511,8103.29816,0.439285851,0.691596375,0.710064319,4.799258431,22.5,20
127,1982,20,8.617216117,3308.5,61357.55682,0.343896096,0.652575197,0.73276862,4.312371839,30.25,29
127,1983,19.5,3.193504902,1656,15017.82644,0.500000073,0.782548879,0.558712873,5.758276809,23.66666667,22.16666667
127,1984,22,6.124509804,1688,17590.25319,0.536147873,0.726834206,0.671744578,5.261373362,28.3125,26.41666667
127,1985,19,4.238970588,1821.5,11750.67279,0.438028015,0.789268529,0.559083689,5.770645881,23.25,22
127,1986,17,4.849194678,1013,6009.159711,0.547236087,0.791610524,0.547260274,6.063518188,22.5,19.8
127,1987,15,4.046955624,618,1911.694616,0.625792074,0.80699443,0.523595439,6.403116582,19.5,18
127,1988,11,2.638095238,290.5,270.5530637,0.645151582,0.761268457,0.612103408,5.131100433,18.5,14.25
127,1989,10,1.977380952,242,387.1926471,0.659824088,0.69871555,0.683995808,4.600329322,12,11.5
128,1995,176,265.5585299,1154,279.9651391,5.163483129,0.985076164,0.083368085,92.57761019,273.1843297,267.9285714
128,1996,149,141.6013412,1039,148.3232158,4.613164165,0.983270917,0.08771218,80.20190664,202.3779762,199.2045455
128,1997,152,178.9542607,1080,178.9542607,4.596271692,0.983396423,0.089853639,83.00311623,201.8724256,198.135
128,1998,146.5,225.4790844,1171.5,227.6080637,4.265907603,0.983193896,0.077983515,79.24762467,229.0791667,222.75
128,1999,167,262.3782583,1318.5,272.3470736,4.604830335,0.984336268,0.079009981,89.24319466,217.9622727,215.1923077
129,1974,104,109.0326923,3686,204527.9535,1.907355874,0.783342146,0.5341018,12.38759887,144,141.6789474
129,1975,973.5,1888.254866,115458.5,7943694.899,2.860704741,0.651389722,0.672246147,11.59065385,1256.284354,1253.552113
129,1976,1196.5,3865.388423,106025,8468469.445,3.657332276,0.901676403,0.347291422,67.5473267,1455.065107,1451.684296
129,1977,1458.5,4717.342099,98542.5,15150523.02,4.63021577,0.937342843,0.282337187,101.1524797,1749.341928,1746.400993
129,1978,975,3316.782083,19182.5,233637.1592,7.05631288,0.992107191,0.0586057,265.9491272,1214.770567,1212.04902
133,1954,25,NA,386,NA,1.170669177,0.845542023,0.474093264,10.02043219,25.75,25.42857143
133,1955,19,NA,654,NA,0.952938153,0.822502047,0.497797357,8.565822899,26.6,20.66666667
133,1956,21,NA,485,NA,1.142857143,0.777905826,0.588206863,6.702923907,30.25,25.5
133,1957,20,NA,863,NA,0.647978222,0.79817129,0.561507937,7.162555358,28,27.2
133,1958,26,NA,7111,NA,0.310493415,0.792061136,0.551301685,7.923695157,40.5,33
133,1959,15,NA,397,NA,0.803016981,0.805871716,0.542016807,7.2152437,18.5,16
133,1960,5,NA,5,NA,2.236067977,1,0.4,5,NA,15
133,1961,11,NA,10243,NA,0.108687375,0.799221564,0.550619936,6.156785638,NA,11
135,1972,10,4,138.5,1222,0.776252223,0.636418732,0.762787724,3.613968103,14.375,11.5
135,1973,12,7.791666667,282,4935.958333,0.724434639,0.796712083,0.549704411,6.428552552,14,13
135,1974,12,4.791666667,445.5,8359.125,0.55957083,0.791282145,0.562780238,6.295574969,13.125,13
135,1975,5,1,42.5,103.9583333,0.833333333,0.617662738,0.8,3.26771353,7.25,6
135,1976,7,1.666666667,72,591.25,0.772452971,0.690272109,0.73892465,3.86934082,8,7
135,1977,12,3.666666667,204.5,3552.125,0.813234553,0.754123106,0.611727743,5.648463367,15.0625,13.5
135,1978,20,19.625,4606.5,2771871.625,0.26728668,0.590975183,0.829754167,3.33087987,21.125,20.41666667
135,1979,13,14.5,323,6695.291667,0.572249327,0.678837159,0.694654882,4.65388244,20.25,14.41666667
135,1988,4,0.333333333,735,16594.58333,0.146353232,0.545857384,0.933050847,2.449928554,NA,4
135,1980,2,0.416666667,91.5,2107,0.313628536,0.291273639,0.980906812,1.652182834,2,2
135,1986,3,0.25,49,12.5,0.442325868,0.517874396,0.956521739,2.238548084,4,3
135,1989,4,1.333333333,419.5,5000.333333,0.193347298,0.497655925,0.878623188,2.419180066,NA,4
142,1997,42,6.966666667,895,957.083871,1.355971034,0.845303795,0.484593202,11.9484302,50.75,48.14285714
142,2001,106,32.59801836,55771,2745316.624,0.449086947,0.913442614,0.314129916,18.333309,125.03125,122.3318182
142,2002,105,18.87434933,33312,2240444.887,0.577851516,0.904566563,0.351181162,19.09563025,124.8492063,120.5833333
143,2002,29,50,275193,13597159325,0.055281435,0.705838572,0.692172403,4.580466987,35,29
143,2003,26,12.5,211221,7722262088,0.053199096,0.629032108,0.826087222,3.308298079,28.5,26
143,2004,27,4.5,206131.5,3175168361,0.065165462,0.662658959,0.732726801,4.182835164,NA,27
143,2005,30,24.5,237438,7552450802,0.059691902,0.684052818,0.730710333,4.157984752,34,30
143,2006,23,84.5,327171,79998600.5,0.040210589,0.849122566,0.47162493,8.409611055,NA,23
143,2007,23,0,223651,443096680.5,0.048634271,0.663591079,0.663993026,5.362457203,23,23
143,2008,24.5,18,142855.5,10351878272,0.077885363,0.637177847,0.776258125,3.727106381,40.25,24.5
143,2009,23,24.5,18020,783501170,0.169722112,0.651062532,0.761791034,3.582729553,23,23
147,1911,43,NA,43,NA,6.557438524,1,0.046511628,43,NA,946
147,1915,9,NA,9,NA,3,1,0.222222222,9,NA,45
147,1932,15,NA,15,NA,3.872983346,1,0.133333333,15,NA,120
147,1951,6,NA,6,NA,2.449489743,1,0.166666667,6,NA,21
147,1952,1,NA,1,NA,1,1,0.4,1,NA,1
147,1954,2,NA,2,NA,1.414213562,1,0.117647059,2,NA,3
147,1958,1,NA,1,NA,1,1,0.666666667,1,NA,1
147,1959,4,NA,4,NA,2,1,0.5,4,NA,10
147,1960,1,NA,1,NA,1,NA,NA,1,NA,1
147,1961,12,NA,12,NA,3.464101615,1,0.145833333,12,NA,78
147,1962,8,NA,8,NA,2.828427125,1,0.2,8,NA,36
147,1963,1,NA,1,NA,1,1,1,1,NA,1
147,1964,3,NA,3,NA,1.732050808,1,0.5,3,NA,6
147,1965,1,NA,1,NA,1,1,1,1,NA,1
147,1967,3,NA,3,NA,1.732050808,1,0.4,3,NA,6
147,1968,9,NA,9,NA,3,1,0.181818182,9,53.44444444,45
147,1969,3,NA,3,NA,1.732050808,1,0.666666667,3,NA,6
147,1970,1,NA,1,NA,1,1,0.066666667,1,NA,1
147,1974,14,NA,14,NA,3.741657387,1,0.093073593,14,NA,105
147,1975,4.5,NA,4.5,NA,2.090770275,1,0.333333333,4.5,NA,13.5
147,1976,2,NA,2,NA,1.414213562,1,1,2,NA,3
147,1977,20,NA,20,NA,4.472135955,1,0.1,20,NA,210
147,1978,6,NA,6,NA,2.449489743,1,0.285714286,6,NA,21
147,1979,1,NA,1,NA,1,1,0.074074074,1,NA,1
147,1980,4,NA,4,NA,2,1,0.5,4,NA,10
147,1981,11,NA,11,NA,3.31662479,1,0.142857143,11,73.16666667,66
147,1982,3,NA,3,NA,1.732050808,1,0.222222222,3,NA,6
147,1983,1,NA,1,NA,1,1,1,1,NA,1
147,1987,13,NA,13,NA,3.605551275,1,0.153846154,13,NA,91
147,1988,7,NA,7,NA,2.645751311,1,0.285714286,7,NA,28
147,1989,7,NA,7,NA,2.645751311,1,0.236111111,7,NA,28
147,1990,5,NA,5,NA,2.224744871,1,0.285714286,5,NA,15.5
147,1991,6,NA,6,NA,2.449489743,1,0.333333333,6,NA,21
147,1992,1,NA,1,NA,1,NA,NA,1,NA,1
147,1995,1,NA,1,NA,1,NA,NA,1,NA,1
147,1998,8,NA,8,NA,2.828427125,1,0.25,8,NA,36
147,2001,1,NA,1,NA,1,NA,NA,1,NA,1
148,1961,10,NA,10,NA,3.16227766,1,0.2,10,22.0625,55
148,1962,14,NA,16,NA,3.055050463,0.974705295,0.181818182,13.21212507,26,28.33333333
148,1963,11,NA,12.5,NA,3,1,0.222222222,10.37471644,14.6,36.5
148,1964,11,NA,11,NA,3.16227766,1,0.2,11,18.5,55
148,1965,10,NA,10,NA,3,1,0.222222222,10,13.66666667,45
148,1968,10,NA,11,NA,3.16227766,1,0.2,10,12.125,55
148,1969,8,NA,8,NA,2.828427125,1,0.25,8,10.6,36
148,1970,7,NA,7,NA,2.645751311,1,0.25,7,NA,28
148,1971,7.5,NA,7.5,NA,2.645751311,1,0.285714286,7.379613935,21.66666667,21
148,1972,4,NA,4,NA,2,1,0.333333333,4,17,10
148,1973,5,NA,5,NA,2.236067977,1,0.4,5,23.125,15
148,1974,2,NA,2,NA,1.414213562,1,0.666666667,2,NA,3
148,1975,8,NA,8,NA,2.645751311,1,0.285714286,8,12.5,28
148,1976,7,NA,7,NA,2.645751311,1,0.285714286,7,19.4,21
148,1977,9,NA,9,NA,2.828427125,1,0.25,9,18.0625,36
148,1978,4.5,NA,4.5,NA,2.118033989,1,0.4,4.5,NA,12.5
148,1979,5,NA,5,NA,2.236067977,1,0.285714286,5,NA,15
148,1980,3,NA,3,NA,1.732050808,1,0.4,3,16.9,6
148,1981,4,NA,4,NA,2,1,0.4,4,NA,10
148,1982,3,NA,3,NA,1.732050808,1,0.5,3,NA,6
148,1983,2,NA,2,NA,1.414213562,1,0.666666667,2,NA,3
148,1984,3,NA,3,NA,1.732050808,1,0.5,3,NA,6
148,1985,5,NA,5,NA,2.236067977,1,0.4,5,NA,15
148,1986,3,NA,3,NA,1.732050808,1,0.5,3,NA,6
148,1987,5.5,NA,5.5,NA,2.34277886,1,0.333333333,5.5,NA,18
148,1988,2,NA,2,NA,1.414213562,1,0.236111111,2,NA,3
148,1989,1,NA,1,NA,1,1,1,1,NA,1
148,1990,1,NA,1,NA,1,1,1,1,NA,1
148,1991,1,NA,1,NA,1,NA,NA,1,NA,1
148,1992,1,NA,1,NA,1,1,1,1,NA,1
148,1993,1,NA,1,NA,1,1,1,1,NA,1
148,1994,1,NA,1,NA,1,1,0.666666667,1,NA,1
148,1995,1,NA,1,NA,1,1,0.583333333,1,NA,1
148,1996,1,NA,1,NA,1,1,1,1,NA,1
148,1997,1,NA,1,NA,1,1,0.666666667,1,NA,1
148,1998,2,NA,2,NA,1.414213562,1,1,2,NA,3
148,2004,1,NA,1,NA,1,NA,NA,1,NA,1
148,2005,1,NA,1,NA,1,NA,NA,1,NA,1
150,1979,5,3,6,3,2,0.933333333,0.5,4.762203156,10,8
150,1980,7,1.333333333,8,1.333333333,2.418723503,0.964285714,0.4,6.240251469,18.5,14.5
150,1984,3,0.333333333,3,0.333333333,1.5,0.9,0.75,2.828427125,5,3.5
150,1985,9,3.5,11,4,2.828427125,0.975804094,0.3,8.627370091,26,21
150,1986,4,2.333333333,5,2.333333333,1.788854382,0.9,0.6,3.789291416,8.5,5.5
152,1977,8,3.345238095,4173.5,538780.2357,0.132195476,0.711171734,0.67178542,4.077508636,8.25,8
152,1978,9,2.982142857,12178.5,8841103.25,0.080263666,0.586769997,0.779177743,3.43563948,10,9
152,1979,10,3.5625,8047,1754352.205,0.109162464,0.630536965,0.797342923,3.330622935,10,10
152,1983,8,5.835714286,5188,2058687.048,0.107872762,0.563422657,0.820726795,3.189501284,7.5,8
152,1984,9,7.943452381,2938,394138.4107,0.160109609,0.746337233,0.63001145,4.646069331,9,9
152,1986,10,4.5625,4100.5,796182.6815,0.150609064,0.671809144,0.746299967,3.719666705,10,10
152,1987,9,4.285714286,2274,145599.819,0.193319008,0.581406638,0.840152259,3.086076835,10,9
152,1997,29,44.26666667,39029.5,101789776.3,0.146204887,0.820067828,0.496407749,8.52207939,30,29
152,2002,84,152.2380952,81324.5,216481904.2,0.293847639,0.909958407,0.339832048,18.02934563,NA,85
152,1980,9,4.37202381,2154,146953,0.202107079,0.61686986,0.769092497,3.594824409,10,9
152,1981,7,2.171428571,1614,94058.2381,0.176793239,0.589787038,0.806748548,3.320489737,8,7
152,1982,7,3.466666667,2592,517070.2119,0.128869178,0.290846254,0.952699531,1.857364498,7,7
152,1985,6,1.142857143,1349,49476.19048,0.160188851,0.564611996,0.838444066,2.755114879,6,6
152,1988,14,14.80059524,3974,671729.1905,0.212659323,0.673962763,0.67648486,4.86619561,14,14
152,1996,31,17.8,31782,11721460.27,0.174588455,0.7927009,0.573489697,6.835875054,32,31
162,1990,459.5,500.193688,3311,508.0022291,7.971073937,0.993576533,0.047793465,234.8607357,623.6286974,619.5309874
162,1991,676,557.8611448,3082.5,557.8611448,12.09662762,0.995879525,0.031135212,370.7065234,954.1195791,950.3324841
162,1992,725.5,590.0304604,3287,590.0304604,12.66679755,0.996286616,0.026664671,400.1190803,1020.572151,1017.632221
162,1993,691.5,510.7730867,3653,531.3415632,11.34431682,0.994584954,0.040637126,313.9774246,1033.890397,1029.183405
162,1994,640,483.5525835,3147.5,522.9421722,11.51643792,0.995878649,0.031622484,355.6082051,971.2011546,966.1481928
162,1997,494,163.3980025,2040.5,164.7031454,11.09303535,0.992242647,0.05559512,230.4519055,815.0663203,809.0961538
162,1998,582,712.0724865,2459,715.375338,11.69677378,0.99404511,0.042149661,275.3200775,1004.565104,998.467071
162,1999,784.5,564.3214347,2915.5,563.7865886,14.48460969,0.996411363,0.038735167,448.9844483,1102.31411,1099.182484
162,2000,956,351.8835771,3072.5,351.5242997,17.2378658,0.997051677,0.029507235,542.2838961,1588.345129,1584.356964
162,2001,764,263.4648977,2867.5,263.4648977,14.20499505,0.996034783,0.037324851,410.3200466,1187.187879,1182.737699
162,2002,955.5,299.1923627,2773,299.1923627,18.18575986,0.997288343,0.031575718,571.8391847,1621.400838,1616.358333
162,2003,1449.5,1365.277601,5792.5,1365.277601,18.99420946,0.998152635,0.022270889,818.1148248,2196.620174,2192.004339
162,2004,801,446.6870411,2925.5,446.6870411,14.86464223,0.996185747,0.044125079,448.2214107,1194.128114,1190.009259
163,1993,201,142.944175,1025099984,1.87E+13,0.006276597,0.481334076,0.809724596,3.616805725,202.05,201.1
163,1994,193,140.0647069,1198673463,3.17E+13,0.005581971,0.528131003,0.806426304,3.880478562,196.45,195.2916667
163,1995,206,146.4400821,1093018894,3.64E+13,0.00619684,0.52756878,0.796999411,3.87923899,213.125,210.6333333
163,1996,202,152.9221681,976268501,2.08E+13,0.006457956,0.573616813,0.770700385,4.328097282,206.0833333,204.5
163,1997,191,135.0409,1124781012,2.03E+13,0.005682013,0.582563683,0.792500319,4.294065215,193.6666667,191.875
163,1998,217,197.6182814,1079414480,2.51E+13,0.006613702,0.467830214,0.819259046,3.577936464,217.4,217.1666667
163,1999,216,189.3624694,1091409752,1.66E+13,0.006543599,0.412620898,0.837475782,3.073767733,218.4166667,217.5833333
163,2000,223,195.9526651,1162012705,1.53E+13,0.006543599,0.417333545,0.843058377,3.089817798,223.4,223.1666667
163,2001,210,181.1356527,1156439988,1.72E+13,0.00614585,0.357490299,0.855606229,2.756941819,210.45,210
163,2002,219,181.615586,1270305051,2.15E+13,0.006120293,0.361940319,0.853325189,2.744947535,220.5,220
163,2003,216,217.5147285,1360183442,2.23E+13,0.005844648,0.362960277,0.855899852,2.715634062,217.0625,216.625
163,2004,215,203.5823404,1414680083,1.89E+13,0.005702842,0.363614364,0.853396108,2.741434402,216.5,215.5
164,2000,38,32.13271155,607,552.4902597,1.554082825,0.919394089,0.322894245,18.76081591,48.0625,44.75
164,2001,31,12.51721014,289,82.19285714,1.860806898,0.923865821,0.310045089,18.08927982,38.125,36
164,2002,20.5,5.716561625,163.5,63.35171261,1.591052413,0.892440828,0.364238411,11.84057252,30.16666667,27
164,2003,37,23.54154412,540,537.6361111,1.62641243,0.912685864,0.33772311,17.55134947,44.125,42.1
164,2004,33,41.36033452,420,474.5556022,1.63196782,0.936775645,0.258741259,20.55264787,38.5,36.58333333
166,1965,11,2.728021978,322,1563.771978,0.65378189,0.643987666,0.778632479,4.113293019,12,11.25
166,1966,11,2.008169935,804.5,3005.832964,0.388182473,0.535504319,0.842702464,2.988068687,13,12
166,1967,16,1.02627924,272,654.6176643,1.043148494,0.781178627,0.615306122,6.619287045,20.4,18.26666667
166,1969,19,3.730263158,832,4114.303947,0.657653513,0.766087259,0.61372549,6.21284034,23.58333333,21.5
166,1970,24,3.467105263,980.5,5635.988158,0.773241098,0.786361998,0.57123002,6.996891736,29.30952381,28.26666667
166,1971,20,2.814473684,718,3102.923684,0.749784596,0.781679246,0.585685165,6.627885927,26.25,24
166,1972,24,3.835526316,1066,9843.092105,0.713330293,0.77341866,0.598451051,6.449966018,30.16666667,27.5
166,1973,19,2.772368421,497,2279.398684,0.810250396,0.785275564,0.578417856,6.621662387,24,22
166,1974,18,2.25,692.5,2880.525,0.681136868,0.748857307,0.653320863,5.853105493,21.3125,20
166,1975,21,3.359502924,804,2773.760819,0.691843338,0.775852025,0.603991597,6.545008551,25.83333333,24.125
166,1976,18,1.943128655,681.5,2661.723684,0.693887064,0.77305253,0.592175883,6.004936936,21.5,20.46666667
166,1977,21,2.867690058,926.5,4841.040789,0.68521434,0.76246525,0.618329137,6.166980573,25.5,23.5
166,1978,21,3.867105263,1707,24290.54079,0.489075115,0.641776774,0.749768518,4.30213859,26,24.5
166,1979,18,1.934210526,536,1243.998684,0.765123703,0.776438949,0.581208813,6.180934585,22.16666667,20.5
166,1980,20,1.923684211,571.5,2699.157895,0.832046275,0.782655181,0.589879009,6.902745559,23.25,21.33333333
166,1981,19,2.057894737,387,839.6947368,0.935111854,0.820093518,0.508585859,7.901095494,23,20.55
166,1982,19.5,2.094736842,468.5,951.2842105,0.890377179,0.790094502,0.562788876,7.231048727,25.375,23
166,1983,18.5,1.656578947,249,358.3868421,1.145254621,0.834691794,0.494849638,8.744917786,24.5,23
166,1984,19,1.881578947,262,329.3339181,1.103298358,0.840628895,0.482337379,8.741714056,23,20.41666667
166,1985,19,1.776315789,217.5,253.0789474,1.254778309,0.847496557,0.47220393,9.059125087,23.5625,21.75
166,1986,20,2.430409357,286,526.8355263,1.189936777,0.822741021,0.524749722,8.524451609,26,24
166,1987,20,2.197368421,431,1199.352632,0.96378813,0.831983746,0.493920748,8.580877773,25.20833333,23.41666667
166,1988,17,1.250730994,326,770.4710526,0.929011852,0.775518563,0.562949382,6.507082476,21,18.625
166,1990,14,1.626565187,270,580.5864035,0.872750646,0.68224381,0.703331692,4.961223324,19,17.41666667
166,1992,16,1.789729532,153,293.9686103,1.165446228,0.813821495,0.532022009,7.124722658,22.5,20.375
169,1987,70,2.159919545,7983,14693.53959,0.786259805,0.651777508,0.645618818,6.775206358,81.25,79.19191919
169,1988,70,2.313607182,12026.5,59815.50486,0.648905715,0.776538939,0.557876186,9.175015291,84.2625,81.5625
169,1989,72,2.320186144,6258.5,6737.137645,0.914724471,0.893969564,0.368288486,16.27685854,85.65,82.8
169,1990,67,2.803167047,8553.5,5920.328488,0.726040333,0.905113964,0.328366823,16.12129277,78.33333333,76.1
